Experiment,Run,Pop_Size,Mut_Rate,Tour_Size,Div_Perc,Stag_Lim,Cost_Aware,Dataset,Best_Fitness,Solution_Gen,Total_Gens,Total_Time,Time_Per_Gen
25,1,3000,0.4,3,15,2000,0,gr48,7548,2590,5000,194.789,0.0751791
27,3,3000,0.4,7,30,1500,0,bays29,2942,657,5000,98.3016,0.149394
27,3,3000,0.4,7,30,1500,0,berlin52,11449.7,4626,5000,233.203,0.0504005
27,3,3000,0.4,7,30,1500,0,eil101,1010.53,4724,5000,240.835,0.0509704
27,3,3000,0.4,7,30,1500,0,eil51,654.62,2944,5000,206.941,0.0702685
27,3,3000,0.4,7,30,1500,0,eil76,879.48,4144,5000,235.958,0.056926
27,3,3000,0.4,7,30,1500,0,fri26,1302,1160,5000,120.59,0.103867
27,3,3000,0.4,7,30,1500,0,gr17,2760,33,5000,69.2032,2.03539
27,3,3000,0.4,7,30,1500,0,gr21,8192,1024,5000,113.827,0.111051
27,3,3000,0.4,7,30,1500,0,gr24,1838,1135,5000,119.148,0.104884
27,3,3000,0.4,7,30,1500,0,gr48,7733,3068,5000,211.81,0.0690158
